#"Step"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
58200	43345.390625	3049.75310475938	46395.14372975938	122.26685117690153	2.0	19.926465388026116	3.18e+03
58300	43382.484375	2977.45015663933	46359.93453163933	119.36817266300822	2.0	19.926465388026116	3.18e+03
58400	43367.4609375	3023.5022264558356	46390.963163955836	121.21443410556759	2.0	19.926465388026116	3.18e+03
58500	43351.0859375	2991.8727455204353	46342.958683020435	119.94638488797811	2.0	19.926465388026116	3.18e+03
58600	43363.71484375	3015.978496974334	46379.693340724334	120.91280224186872	2.0	19.926465388026116	3.18e+03
58700	43357.45703125	3070.710926633794	46428.167957883794	123.10706571233787	2.0	19.926465388026116	3.18e+03
58800	43366.40625	2928.312887589447	46294.71913758945	117.39822330783397	2.0	19.926465388026116	3.17e+03
58900	43349.67578125	2977.1347120971186	46326.81049334712	119.35552625866916	2.0	19.926465388026116	3.17e+03
59000	43345.734375	3037.9697206914425	46383.70409569144	121.79444661931736	2.0	19.926465388026116	3.17e+03
59100	43364.2734375	3007.588847693987	46371.86228519399	120.57645501481424	2.0	19.926465388026116	3.17e+03
59200	43357.86328125	2917.521859099157	46275.38514034916	116.96560301722455	2.0	19.926465388026116	3.17e+03
59300	43332.484375	2998.3680835289415	46330.85245852894	120.20678777908111	2.0	19.926465388026116	3.17e+03
59400	43351.109375	2984.722607801843	46335.83198280184	119.65973059357992	2.0	19.926465388026116	3.17e+03
59500	43375.08984375	2955.244816091843	46330.33465984184	118.47794418391754	2.0	19.926465388026116	3.16e+03
59600	43388.8828125	2963.153162582312	46352.03597508231	118.79499562716275	2.0	19.926465388026116	3.16e+03
59700	43362.32421875	3043.9914204534143	46406.315639203414	122.03586100380637	2.0	19.926465388026116	3.16e+03
59800	43354.95703125	2986.878180619329	46341.83521186933	119.74614909757793	2.0	19.926465388026116	3.16e+03
59900	43344.6328125	3015.5741902445443	46360.207002744544	120.89659328689335	2.0	19.926465388026116	3.16e+03
60000	43362.4296875	2933.1996455327608	46295.62933303276	117.59413703778813	2.0	19.926465388026116	3.16e+03
60100	43375.54296875	2914.824240979273	46290.36720972927	116.85745351729248	2.0	19.926465388026116	3.15e+03
60200	43379.1640625	2934.5952217211016	46313.7592842211	117.65008671642265	2.0	19.926465388026116	3.15e+03
60300	43364.078125	2943.891179060098	46307.9693040601	118.02276850195477	2.0	19.926465388026116	3.15e+03
60400	43353.85546875	3030.9991317931563	46384.854600543156	121.51499056954333	2.0	19.926465388026116	3.15e+03
60500	43362.54296875	3002.7870134769473	46365.32998222695	120.38394593967804	2.0	19.926465388026116	3.16e+03
60600	43375.3828125	3070.0235094751697	46445.40632197517	123.07950665147528	2.0	19.926465388026116	3.16e+03
60700	43363.671875	2972.7513906108215	46336.42326561082	119.17979566756352	2.0	19.926465388026116	3.16e+03
60800	43357.3203125	3035.0435136212036	46392.3638261212	121.67713281978016	2.0	19.926465388026116	3.16e+03
60900	43372.265625	3037.5347641683184	46409.80038916832	121.77700889152285	2.0	19.926465388026116	3.16e+03
61000	43376.953125	3007.7979784896597	46384.75110348966	120.58483922264769	2.0	19.926465388026116	3.16e+03
61100	43364.890625	2997.459031849401	46362.3496568494	120.17034322681849	2.0	19.926465388026116	3.16e+03
61200	43354.3671875	3143.343573337421	46497.71076083742	126.01896208560102	2.0	19.926465388026116	3.16e+03
61300	43359.4453125	3076.5617111437023	46436.0070236437	123.34162797832087	2.0	19.926465388026116	3.16e+03
61400	43365.81640625	3016.385888433084	46382.202294683084	120.9291348659031	2.0	19.926465388026116	3.16e+03
61500	43361.34375	3013.0279085794464	46374.37165857945	120.79451097704501	2.0	19.926465388026116	3.16e+03
61600	43365.5390625	3041.917169975117	46407.45623247512	121.95270277236206	2.0	19.926465388026116	3.15e+03
61700	43360.41015625	3041.3488248325884	46401.75898108259	121.92991739644091	2.0	19.926465388026116	3.15e+03
61800	43362.6640625	2958.7180701177567	46321.38213261776	118.61718949935742	2.0	19.926465388026116	3.15e+03
61900	43374.5	2973.957990916446	46348.457990916446	119.22816916368933	2.0	19.926465388026116	3.15e+03
62000	43345.8515625	2986.2384647820145	46332.090027282014	119.72050241786657	2.0	19.926465388026116	3.15e+03
62100	43358.9296875	2958.5765941848513	46317.50628168485	118.61151762486809	2.0	19.926465388026116	3.15e+03
62200	43362.10546875	2919.618741152808	46281.72420990281	117.04966856521568	2.0	19.926465388026116	3.14e+03
62300	43374.59375	3047.975940171629	46422.56969017163	122.19560333791144	2.0	19.926465388026116	3.14e+03
62400	43364.1171875	2947.334164625965	46311.451352125965	118.16080033250826	2.0	19.926465388026116	3.14e+03
62500	43369.15625	2934.6007947628386	46303.75704476284	117.65031014377603	2.0	19.926465388026116	3.14e+03
62600	43362.7578125	2927.5373239857145	46290.295136485714	117.36713039097857	2.0	19.926465388026116	3.14e+03
62700	43360.4375	2989.6846358031034	46350.1221358031	119.85866195566919	2.0	19.926465388026116	3.14e+03
62800	43371.6953125	2974.789605625905	46346.484918125905	119.26150921071127	2.0	19.926465388026116	3.14e+03
62900	43365.7109375	2918.1967680193484	46283.90770551935	116.99266061358348	2.0	19.926465388026116	3.14e+03
63000	43324.109375	2962.9788479376584	46287.08822293766	118.78800722450073	2.0	19.926465388026116	3.13e+03
63100	43354.9296875	3018.244262035936	46373.173949535936	121.00363843420061	2.0	19.926465388026116	3.13e+03
63200	43377.80078125	3034.3396226377226	46412.14040388772	121.64891331112953	2.0	19.926465388026116	3.13e+03
63300	43346.921875	3054.4359611769905	46401.35783617699	122.45459034431191	2.0	19.926465388026116	3.13e+03
63400	43350.3828125	2960.1147042459343	46310.497516745934	118.67318159158023	2.0	19.926465388026116	3.13e+03
63500	43355.31640625	2890.5627453126945	46245.879151562694	115.88479226305347	2.0	19.926465388026116	3.13e+03
63600	43333.73828125	3016.120880501345	46349.859161751345	120.91851050247509	2.0	19.926465388026116	3.13e+03
63700	43354.9609375	2981.6172733185813	46336.57821081858	119.53523544394734	2.0	19.926465388026116	3.12e+03
63800	43345.265625	3048.19185417518	46393.45747917518	122.20425948955138	2.0	19.926465388026116	3.12e+03
63900	43361.5703125	2939.2190444492735	46300.78935694927	117.83545917968583	2.0	19.926465388026116	3.12e+03
64000	43332.47265625	3062.905076369643	46395.37773261964	122.79412341839719	2.0	19.926465388026116	3.12e+03
64100	43381.80859375	2941.9540833405335	46323.76267709053	117.94510890594034	2.0	19.926465388026116	3.12e+03
64200	43368.07421875	2996.88060595328	46364.95482470328	120.14715370605121	2.0	19.926465388026116	3.12e+03
64300	43364.4140625	3072.8349058278836	46437.24896832788	123.19221760467346	2.0	19.926465388026116	3.12e+03
64400	43360.359375	3000.121001905529	46360.48037690553	120.27706356958396	2.0	19.926465388026116	3.11e+03
64500	43341.79296875	3000.0117973806337	46341.804766130634	120.27268547964206	2.0	19.926465388026116	3.11e+03
64600	43356.1953125	2930.140928123379	46286.33624062338	117.4715108010277	2.0	19.926465388026116	3.11e+03
64700	43385.1484375	2933.632939073723	46318.78137657372	117.6115080954013	2.0	19.926465388026116	3.11e+03
64800	43386.13671875	2983.50006276404	46369.63678151404	119.61071786138176	2.0	19.926465388026116	3.11e+03
64900	43362.53125	2895.940959600499	46258.4722096005	116.1004088403096	2.0	19.926465388026116	3.11e+03
65000	43359.9296875	2972.906340131536	46332.836027631536	119.18600770812496	2.0	19.926465388026116	3.11e+03
65100	43356.8125	2897.137109339237	46253.94960933924	116.14836336550162	2.0	19.926465388026116	3.1e+03
65200	43364.14453125	2969.587433437817	46333.73196468782	119.05295029106463	2.0	19.926465388026116	3.11e+03
65300	43339.96875	3017.4963288907893	46357.46507889079	120.9736532428075	2.0	19.926465388026116	3.11e+03
65400	43338.828125	2921.124238547869	46259.95236354787	117.110025066095	2.0	19.926465388026116	3.11e+03
65500	43383.18359375	3076.317666321527	46459.50126007153	123.3318440414157	2.0	19.926465388026116	3.11e+03
65600	43344.5	3072.2248562778113	46416.72485627781	123.16776026829668	2.0	19.926465388026116	3.11e+03
65700	43368.94921875	2880.9606433203444	46249.909862070344	115.49983691258528	2.0	19.926465388026116	3.11e+03
65800	43359.1875	3038.5778257278726	46397.76532572787	121.81882599870814	2.0	19.926465388026116	3.11e+03
65900	43371.52734375	2951.897476891987	46323.42482064199	118.3437468867171	2.0	19.926465388026116	3.11e+03
66000	43343.671875	2952.991078146675	46296.662953146675	118.38759016755355	2.0	19.926465388026116	3.1e+03
66100	43347.8828125	2900.716250280384	46248.599062780384	116.29185376546528	2.0	19.926465388026116	3.1e+03
66200	43348.390625	3059.1519307810813	46407.54255578108	122.64365704378943	2.0	19.926465388026116	3.1e+03
66300	43352.703125	3049.378963893745	46402.082088893745	122.25185159366758	2.0	19.926465388026116	3.1e+03
66400	43352.234375	2968.5927853230387	46320.82716032304	119.01307411458558	2.0	19.926465388026116	3.1e+03
66500	43365.3671875	2938.185040903045	46303.552228403045	117.79400521493508	2.0	19.926465388026116	3.1e+03
66600	43340.6640625	3004.1388231888413	46344.80288568884	120.43814098799383	2.0	19.926465388026116	3.1e+03
66700	43392.5078125	2988.8359712571837	46381.343783757184	119.8246383681292	2.0	19.926465388026116	3.1e+03
66800	43367.6796875	2974.0460179462098	46341.72570544621	119.23169823223292	2.0	19.926465388026116	3.1e+03
66900	43353.71875	2930.5364837739617	46284.25523377396	117.4873689187837	2.0	19.926465388026116	3.1e+03
67000	43348.9921875	3033.835462639574	46382.827650139574	121.62870116498341	2.0	19.926465388026116	3.1e+03
67100	43342.47265625	2986.815952987061	46329.28860923706	119.74365434590712	2.0	19.926465388026116	3.1e+03
67200	43357.28515625	3003.0181967916433	46360.30335304164	120.39321424926298	2.0	19.926465388026116	3.1e+03
67300	43358.5390625	2951.572429706808	46310.11149220681	118.33071550533947	2.0	19.926465388026116	3.1e+03
67400	43359.58203125	2919.058471288532	46278.64050253853	117.02720693315523	2.0	19.926465388026116	3.1e+03
67500	43368.8828125	2971.5422198451124	46340.42503234511	119.13131911979718	2.0	19.926465388026116	3.1e+03
67600	43360.625	2916.1918651927263	46276.816865192726	116.91228258063906	2.0	19.926465388026116	3.1e+03
67700	43363.5390625	2918.0962681164965	46281.6353306165	116.98863149835901	2.0	19.926465388026116	3.1e+03
67800	43371.86328125	3060.5226625422947	46432.385943792295	122.69861069101752	2.0	19.926465388026116	3.1e+03
67900	43355.40625	3036.1088027739897	46391.51505277399	121.71984104757105	2.0	19.926465388026116	3.1e+03
68000	43379.80859375	3003.2644105721265	46383.07300432213	120.40308514130636	2.0	19.926465388026116	3.1e+03
68100	43365.9921875	2976.252069607377	46342.24425710738	119.32014047030246	2.0	19.926465388026116	3.1e+03
68200	43365.765625	3032.159032197669	46397.92465719767	121.5614918321922	2.0	19.926465388026116	3.1e+03
68300	43361.3046875	3096.516808753833	46457.82149625383	124.14164255848833	2.0	19.926465388026116	3.1e+03
68400	43359.890625	3026.397173512727	46386.28779851273	121.33049466811528	2.0	19.926465388026116	3.1e+03
68500	43362.19140625	3018.0013521630317	46380.19275841303	120.99389999824871	2.0	19.926465388026116	3.1e+03
68600	43364.5546875	3039.314478965942	46403.86916646594	121.84835897030752	2.0	19.926465388026116	3.1e+03
68700	43357.99609375	2954.773558948189	46312.76965269819	118.45905113747412	2.0	19.926465388026116	3.1e+03
68800	43364.8671875	3053.3666529888287	46418.23384048883	122.41172099042875	2.0	19.926465388026116	3.1e+03
68900	43368.84375	3020.8887270749547	46389.732477074955	121.10965698792013	2.0	19.926465388026116	3.1e+03
69000	43371.0390625	3071.7400526413694	46442.77911514137	123.14832413296679	2.0	19.926465388026116	3.1e+03
69100	43362.8671875	2985.556689503137	46348.42387700314	119.69316954412395	2.0	19.926465388026116	3.1e+03
69200	43372.18359375	3042.4225119706243	46414.606105720624	121.97296230565404	2.0	19.926465388026116	3.1e+03
69300	43371.625	3057.3880249126814	46429.01302491268	122.5729407566365	2.0	19.926465388026116	3.09e+03
69400	43367.65625	3030.724126441404	46398.380376441404	121.50396540217388	2.0	19.926465388026116	3.09e+03
69500	43351.1953125	2994.729947703425	46345.925260203425	120.06093223069405	2.0	19.926465388026116	3.09e+03
69600	43353.27734375	3010.206877583405	46363.484221333405	120.68141376389023	2.0	19.926465388026116	3.09e+03
69700	43364.890625	3063.3230769212823	46428.21370192128	122.81088136878977	2.0	19.926465388026116	3.09e+03
69800	43336.421875	2993.34663959546	46329.76851459546	120.0054743884496	2.0	19.926465388026116	3.09e+03
69900	43346.81640625	2952.4195507736877	46299.23595702369	118.3646772136664	2.0	19.926465388026116	3.08e+03
70000	43331.640625	2922.0918371514417	46253.73246215144	117.1488168077207	2.0	19.926465388026116	3.08e+03
70100	43361.03515625	3039.9440365381306	46400.97919278813	121.8735983976782	2.0	19.926465388026116	3.08e+03
70200	43361.41796875	2979.435874429415	46340.853843179415	119.44778155368883	2.0	19.926465388026116	3.08e+03
70300	43377.8671875	2999.8412058847025	46377.7083933847	120.26584634075816	2.0	19.926465388026116	3.08e+03
70400	43351.0078125	3048.3553647981025	46399.3631772981	122.21081475101418	2.0	19.926465388026116	3.08e+03
70500	43341.2578125	3071.066349410452	46412.32416191045	123.12131487358003	2.0	19.926465388026116	3.08e+03
70600	43341.671875	2979.776731624268	46321.44860662427	119.46144677001426	2.0	19.926465388026116	3.07e+03
70700	43350.390625	2980.8250876180828	46331.21571261808	119.50347613497371	2.0	19.926465388026116	3.07e+03
70800	43377.1796875	2985.6831373209134	46362.86282482091	119.69823893039444	2.0	19.926465388026116	3.08e+03
70900	43364.6875	3067.086618264995	46431.77411826499	122.96176451688845	2.0	19.926465388026116	3.08e+03
71000	43373.1796875	3036.7132905393373	46409.89297803934	121.74407540789637	2.0	19.926465388026116	3.08e+03
71100	43365.30078125	2945.7158575630747	46311.016638813075	118.095921208848	2.0	19.926465388026116	3.08e+03
71200	43343.55078125	3065.259921539575	46408.810702789575	122.88853089796903	2.0	19.926465388026116	3.08e+03
71300	43360.4375	2965.3063228778774	46325.74382287788	118.88131741137771	2.0	19.926465388026116	3.08e+03
71400	43360.9375	2970.2988720927387	46331.23637209274	119.08147239142977	2.0	19.926465388026116	3.08e+03
71500	43358.44140625	3002.3064540242776	46360.74786027428	120.36467995680569	2.0	19.926465388026116	3.08e+03
71600	43343.78125	3026.6841754303605	46370.46542543036	121.34200078665846	2.0	19.926465388026116	3.08e+03
71700	43352.39453125	2931.662865569815	46284.057396819815	117.53252639569126	2.0	19.926465388026116	3.08e+03
71800	43364.3515625	2903.2626459605526	46267.61420846055	116.3939406462619	2.0	19.926465388026116	3.08e+03
71900	43363.328125	3016.643883992918	46379.97200899292	120.93947809816976	2.0	19.926465388026116	3.08e+03
72000	43361.265625	3065.1694980575703	46426.43512305757	122.88490575388772	2.0	19.926465388026116	3.08e+03
72100	43364.51953125	3075.7356015820988	46440.2551328321	123.30850863673655	2.0	19.926465388026116	3.08e+03
72200	43360.3984375	3102.602754248306	46463.001191748306	124.38563260177484	2.0	19.926465388026116	3.08e+03
72300	43365.578125	3019.4550813003443	46385.033206300344	121.05218107149557	2.0	19.926465388026116	3.08e+03
72400	43373.48046875	3070.044621855952	46443.52509060595	123.08035306239132	2.0	19.926465388026116	3.08e+03
72500	43359.7421875	2940.1892351147253	46299.931422614725	117.8743548389839	2.0	19.926465388026116	3.07e+03
72600	43350.015625	2927.734873710666	46277.750498710666	117.3750503051457	2.0	19.926465388026116	3.07e+03
72700	43368.82421875	3027.5907290242612	46396.41494777426	121.37834518882543	2.0	19.926465388026116	3.07e+03
72800	43355.09375	2904.00380876119	46259.09755876119	116.42365440955047	2.0	19.926465388026116	3.07e+03
72900	43357.84765625	2947.4914379296824	46305.33909417968	118.16710553524408	2.0	19.926465388026116	3.07e+03
73000	43343.3203125	2966.2970273092506	46309.61733980925	118.92103548268058	2.0	19.926465388026116	3.07e+03
73100	43359.62890625	3014.084935167688	46373.71384141769	120.83688795252962	2.0	19.926465388026116	3.07e+03
73200	43361.99609375	2978.7832741914317	46340.77936794143	119.42161832885239	2.0	19.926465388026116	3.07e+03
73300	43374.84375	2972.8782703205943	46347.722020320594	119.18488236870269	2.0	19.926465388026116	3.07e+03
73400	43386.015625	2931.5346027268097	46317.55022772681	117.52738424372073	2.0	19.926465388026116	3.06e+03
73500	43352.375	2934.9816003019223	46287.35660030192	117.66557691868374	2.0	19.926465388026116	3.06e+03
73600	43351.25	3072.1314596468583	46423.38145964686	123.16401592848132	2.0	19.926465388026116	3.06e+03
73700	43345.2421875	3053.5463701816043	46398.788557681604	122.41892598522938	2.0	19.926465388026116	3.06e+03
73800	43341.9375	3040.569259569049	46382.50675956905	121.8986640500926	2.0	19.926465388026116	3.06e+03
73900	43365.09375	2970.9502993058413	46336.04404930584	119.10758858883365	2.0	19.926465388026116	3.06e+03
74000	43366.47265625	3044.868891905993	46411.34154815599	122.07103948147956	2.0	19.926465388026116	3.06e+03
74100	43366.5859375	3059.870310427621	46426.45624792762	122.67245741362754	2.0	19.926465388026116	3.06e+03
